keyword,context,title,author,topic
law,that the canon and civil law alike express for women that,The Woman's Bible,Elizabeth Cady Stanton,2
law,"do our sons in their law schools, who read the old",The Woman's Bible,Elizabeth Cady Stanton,2
law,"who read the old common law of england and its commentators,",The Woman's Bible,Elizabeth Cady Stanton,2
law,anew the foundation stones of law and gospel in justice and,The Woman's Bible,Elizabeth Cady Stanton,2
law,anew the foundation stones of law and gospel in justice and,The Woman's Bible,Elizabeth Cady Stanton,2
law,"moses, i thy father in law jethro am come unto thee,",The Woman's Bible,Elizabeth Cady Stanton,2
law,moses told his father in law all that the lord had,The Woman's Bible,Elizabeth Cady Stanton,2
law,fortunate than the mother in law in our time. zipporah like,The Woman's Bible,Elizabeth Cady Stanton,2
law,24 and this is the law of the meat offering: the,The Woman's Bible,Elizabeth Cady Stanton,2
law,"impress. in the old common law of our saxon fathers, the",The Woman's Bible,Elizabeth Cady Stanton,2
law,"actions, chapter xii gives the law of purification, not only degrading",The Woman's Bible,Elizabeth Cady Stanton,2
law,a princess. but the jewish law forbade a man going outside,The Woman's Bible,Elizabeth Cady Stanton,2
law,"sons would be; but the law thereafter given, apparently suggested by",The Woman's Bible,Elizabeth Cady Stanton,2
law,his will. the whole mosaic law in this respect seems based,The Woman's Bible,Elizabeth Cady Stanton,2
law,"in name, but, through the law of heredity, aliens in spirit.",The Woman's Bible,Elizabeth Cady Stanton,2
law,"the freedom of the natural law will make itself evident, for",The Woman's Bible,Elizabeth Cady Stanton,2
law,"itself evident, for so-called natural law is divine. p. a. h.",The Woman's Bible,Elizabeth Cady Stanton,2
law,"in name, but, through the law of heredity, aliens in spirit.",The Woman's Bible,Elizabeth Cady Stanton,2
law,"the freedom of the natural law will make itself evident, for",The Woman's Bible,Elizabeth Cady Stanton,2
law,"itself evident, for so-called natural law is divine. p. a. h.",The Woman's Bible,Elizabeth Cady Stanton,2
law,done had there been no law to that effect. these daughters,The Woman's Bible,Elizabeth Cady Stanton,2
law,but he gave as the law of inheritance the direction that,The Woman's Bible,Elizabeth Cady Stanton,2
law,were compelled by the arbitrary law of moses to break the,The Woman's Bible,Elizabeth Cady Stanton,2
law,of moses to break the law of god. p. a. h.,The Woman's Bible,Elizabeth Cady Stanton,2
law,laws and customs. the english law of primogeniture has its foundation,The Woman's Bible,Elizabeth Cady Stanton,2
law,wife under the old common law has the same origin. when,The Woman's Bible,Elizabeth Cady Stanton,2
law,"they had equal rights in law and public sentiment, a large",The Woman's Bible,Elizabeth Cady Stanton,2
law,"and so is accepted as law and gospel. the word ""beget""",The Woman's Bible,Elizabeth Cady Stanton,2
law,christ there was no mosaic law in any modern sense. the,The Woman's Bible,Elizabeth Cady Stanton,2
law,"jehovah. ""adherence to the written law brings god's favor, while disobedience",The Woman's Bible,Elizabeth Cady Stanton,2
law,like to have the jewish law on vows so amended that,The Woman's Bible,Elizabeth Cady Stanton,2
law,immediate abolition of the jewish law on vows. not with my,The Woman's Bible,Elizabeth Cady Stanton,2
law,of disobedience to the higher law which his wife had been,The Woman's Bible,Elizabeth Cady Stanton,2
law,"to follow. to her the law was revealed, and he sustained",The Woman's Bible,Elizabeth Cady Stanton,2
law,of disobedience to the higher law which his wife had been,The Woman's Bible,Elizabeth Cady Stanton,2
law,"to follow. to her the law was revealed, and he sustained",The Woman's Bible,Elizabeth Cady Stanton,2
law,some readers feel that the law of heredity is a revealer,The Woman's Bible,Elizabeth Cady Stanton,2
law,and her two daughters in law with her. 8 and naomi,The Woman's Bible,Elizabeth Cady Stanton,2
law,"said, behold, thy sister in law is gone back unto her",The Woman's Bible,Elizabeth Cady Stanton,2
law,"together, according to the jewish law of inheritance, boaz was in",The Woman's Bible,Elizabeth Cady Stanton,2
law,day be my son in law in the one of the,The Woman's Bible,Elizabeth Cady Stanton,2
law,wife has no rights in law against a husband. while a,The Woman's Bible,Elizabeth Cady Stanton,2
law,"the christian era. the albany law journal, commenting upon the agar-ellis",The Woman's Bible,Elizabeth Cady Stanton,2
law,in harmony with the general law in regard to religious education--the,The Woman's Bible,Elizabeth Cady Stanton,2
law,"the christian era. the albany law journal, commenting upon the agar-ellis",The Woman's Bible,Elizabeth Cady Stanton,2
law,in harmony with the general law in regard to religious education--the,The Woman's Bible,Elizabeth Cady Stanton,2
law,greatest blessing if the salic law had been admitted into its,The Woman's Bible,Elizabeth Cady Stanton,2
law,"of the reasons why the law has been made, as it",The Woman's Bible,Elizabeth Cady Stanton,2
law,in her tongue is the law of kindness. 28 her children,The Woman's Bible,Elizabeth Cady Stanton,2
law,"her mother, the daughter in law against her mother in law.",The Woman's Bible,Elizabeth Cady Stanton,2
law,were always violating the national law which forbade them to marry,The Woman's Bible,Elizabeth Cady Stanton,2
law,was born according to natural law is more rational than is,The Woman's Bible,Elizabeth Cady Stanton,2
law,"be more contrary to the law of god than this. john,",The Woman's Bible,Elizabeth Cady Stanton,2
law,form of a homogeneous divorce law in all the states of,The Woman's Bible,Elizabeth Cady Stanton,-1
law,do not think a homogeneous law desirable; though i should like,The Woman's Bible,Elizabeth Cady Stanton,-1
law,be encouraged and protected by law for their benefit. luke xviii.,The Woman's Bible,Elizabeth Cady Stanton,2
law,be encouraged and protected by law for their benefit. luke xviii.,The Woman's Bible,Elizabeth Cady Stanton,5
law,"bondage of the old common law of england, and crowned her",The Woman's Bible,Elizabeth Cady Stanton,5
law,"in equity or in the law of god, asked drink of",The Woman's Bible,Elizabeth Cady Stanton,2
law,"5 now moses in the law commanded us, that such should",The Woman's Bible,Elizabeth Cady Stanton,2
law,this is recognized as absolute law to-day; but it by no,The Woman's Bible,Elizabeth Cady Stanton,2
law,"statement does not disprove the law of transmission, but simply shows",The Woman's Bible,Elizabeth Cady Stanton,2
law,"but a requirement of canon law of vital significance, showing the",The Woman's Bible,Elizabeth Cady Stanton,2
law,made both canon and civil law a monstrous oppression to woman.,The Woman's Bible,Elizabeth Cady Stanton,-1
law,the intent of the church law to make the wife a,The Woman's Bible,Elizabeth Cady Stanton,2
law,is a part of statute law operative in these united states,The Woman's Bible,Elizabeth Cady Stanton,2
law,"admits the outgrowth of common law from canon law, in saying:",The Woman's Bible,Elizabeth Cady Stanton,2
law,"most efficiently by studying canon law in regard to married women.""",The Woman's Bible,Elizabeth Cady Stanton,2
law,"both person and property. canon law created marriage a sacrament ""to",The Woman's Bible,Elizabeth Cady Stanton,2
law,to the community. both the law of moses and the teachings,The Woman's Bible,Elizabeth Cady Stanton,2
law,the female yields--this is the law of nature; and it does,A Vindication of the Rights of Woman,Mary Wollstonecraft,1
law,"themselves, and by the same law which in nature invariably produces",A Vindication of the Rights of Woman,Mary Wollstonecraft,1
law,"he labours to invert the law of nature, and broaches a",A Vindication of the Rights of Woman,Mary Wollstonecraft,1
law,it not to be a law of nature. i have met,A Vindication of the Rights of Woman,Mary Wollstonecraft,1
law,abrogated the law. and this law should remain in force as,A Vindication of the Rights of Woman,Mary Wollstonecraft,1
law,"other, a natural and imperious law to preserve the species, exalts",A Vindication of the Rights of Woman,Mary Wollstonecraft,1
law,"will not conform to the law of reason, and earn a",A Vindication of the Rights of Woman,Mary Wollstonecraft,-1
law,at mr. van wagener's. the law expressly prohibited the sale of,Narrative of Sojourner Truth,Sojourner Truth,-1
law,"months in the future. 'the law must take its course,' said",Narrative of Sojourner Truth,Sojourner Truth,-1
law,"his youth, and prevented the law from falling, with all its",Narrative of Sojourner Truth,Sojourner Truth,1
law,"his youth, and prevented the law from falling, with all its",Narrative of Sojourner Truth,Sojourner Truth,-1
law,"the land, and that the law of god was the only",Narrative of Sojourner Truth,Sojourner Truth,-1
law,"read or write, but the law is in her heart. 'send",Narrative of Sojourner Truth,Sojourner Truth,-1
law,"i not regarded by the law as a _soul_, responsible for",Woman in the Nineteenth Century,Margaret Fuller,1
law,her sex equality before the law with her titular lord and,Woman in the Nineteenth Century,Margaret Fuller,1
law,"to ascertain and fulfil the law of his being, so that",Woman in the Nineteenth Century,Margaret Fuller,-1
law,"into conscious harmony with the law of that spirit. in clear,",Woman in the Nineteenth Century,Margaret Fuller,-1
law,to obtain. this is the law and the prophets. knock and,Woman in the Nineteenth Century,Margaret Fuller,-1
law,out. it has become a law as irrevocable as that of,Woman in the Nineteenth Century,Margaret Fuller,-1
law,"saddens an immortal spirit."" this law cannot fail of universal recognition.",Woman in the Nineteenth Century,Margaret Fuller,-1
law,"accountable. there is but one law for souls, and, if there",Woman in the Nineteenth Century,Margaret Fuller,-1
law,"accountable. there is but one law for souls, and, if there",Woman in the Nineteenth Century,Margaret Fuller,-1
law,"for she knows that one law rules, one heaven contains, one",Woman in the Nineteenth Century,Margaret Fuller,1
law,must be the liberty of law and knowledge. but as to,Woman in the Nineteenth Century,Margaret Fuller,-1
law,"the phenomena are different, the law is the same, in all",Woman in the Nineteenth Century,Margaret Fuller,1
law,in defiance of an acknowledged law of right in the land,Woman in the Nineteenth Century,Margaret Fuller,1
law,"his; and that, by the law of their common being, he",Woman in the Nineteenth Century,Margaret Fuller,2
law,"is not woman, but the law of right, the law of",Woman in the Nineteenth Century,Margaret Fuller,-1
law,"the law of right, the law of growth, that speaks in",Woman in the Nineteenth Century,Margaret Fuller,-1
law,that it was impossible the law could be so cruel as,Woman in the Nineteenth Century,Margaret Fuller,-1
law,a great deal about the law of god and the example,Woman in the Nineteenth Century,Margaret Fuller,-1
law,is regulated by the same law as that of love between,Woman in the Nineteenth Century,Margaret Fuller,19
law,of consulting temporal interests; its law is the desire of the,Woman in the Nineteenth Century,Margaret Fuller,19
law,an ascendency. it is the law of nature. beatrice! thou wert,Woman in the Nineteenth Century,Margaret Fuller,-1
law,be regulated by the same law of development? in the tempestuous,Strife and Peace,Fredrika Bremer,-1
law,john had laid down the law for years and liked a,Mrs Dalloway,Virginia Woolf,22
law,"time, master edgar, take the law into your own fists—it will",Wuthering Heights,Emily Brontë,8
law,“and so you shall. no law in england can hinder a,Wuthering Heights,Emily Brontë,8
law,hindley; and then prevent the law by doing execution on myself.,Wuthering Heights,Emily Brontë,-1
law,"force you,” i cried. “there’s law in the land, thank god!",Wuthering Heights,Emily Brontë,8
law,"judge ’em, for there’s norther law nor justice among wer rullers!”",Wuthering Heights,Emily Brontë,-1
law,"the president, i'd make a law to shut up all boys",An Old-Fashioned Girl,Louisa May Alcott,3
law,"and brighter, and the beautiful law of compensation gave her better",An Old-Fashioned Girl,Louisa May Alcott,3
law,"i did n't. it's the law of attraction, don't you see?”",An Old-Fashioned Girl,Louisa May Alcott,3
law,neighbours that _will_ go to law with him is not likely,The Mill on the Floss,George Eliot,6
law,"be forced to go to law with him, i hope, brother?”",The Mill on the Floss,George Eliot,6
law,"and erigations, if there’s any law to be brought to bear",The Mill on the Floss,George Eliot,6
law,"know wakem tells him the law can’t touch him for it,",The Mill on the Floss,George Eliot,6
law,there’s folks can handle the law besides wakem. it takes a,The Mill on the Floss,George Eliot,6
law,but he considered that in law the ends of justice could,The Mill on the Floss,George Eliot,6
law,but he considered that in law the ends of justice could,The Mill on the Floss,George Eliot,6
law,"knave to frustrate a weaker. law was a sort of cock-fight,",The Mill on the Floss,George Eliot,6
law,he isn’t up to the law as wakem is. and water’s,The Mill on the Floss,George Eliot,6
law,with the talk about this law and erigation; and my sisters,The Mill on the Floss,George Eliot,-1
law,"i do. it’s nothing but law and erigation now, from when",The Mill on the Floss,George Eliot,-1
law,herself against his going to law could have heightened his disposition,The Mill on the Floss,George Eliot,6
law,"stand out, and go to law about the dam; it was",The Mill on the Floss,George Eliot,6
law,suspicion that wakem had more law to show against this (rationally),The Mill on the Floss,George Eliot,6
law,"tenacity of position is a law of life,—they can never flourish",The Mill on the Floss,George Eliot,-1
law,"to whom predominance is a law of life,—they can only sustain",The Mill on the Floss,George Eliot,-1
law,"furniture, when there’s all the law debts behind, as ’ud take",The Mill on the Floss,George Eliot,-1
law,"him, but he’d set the law on you,—the law’s made to",The Mill on the Floss,George Eliot,6
law,of cheerful confidence. “there’s no law again’ flea-bites. if i wasn’t,The Mill on the Floss,George Eliot,-1
law,he had been “going to law against wakem” and abusing him,The Mill on the Floss,George Eliot,6
law,"tulliver, who had gone to law with him, above everybody else",The Mill on the Floss,George Eliot,6
law,"and as for going to law and losing money, and having",The Mill on the Floss,George Eliot,6
law,ever since you set the law on him about the road,The Mill on the Floss,George Eliot,6
law,"with his general view of law as a cockpit, might not,",The Mill on the Floss,George Eliot,6
law,"might not be sorry, if law and opportunity favoured, to kick",The Mill on the Floss,George Eliot,-1
law,a raskill to let the law lay hold on him. and,The Mill on the Floss,George Eliot,-1
law,to be overcome. that natural law surmounts every other; we can’t,The Mill on the Floss,George Eliot,11
law,to be overcome. that natural law surmounts every other; we can’t,The Mill on the Floss,George Eliot,-1
law,lie? we should have no law but the inclination of the,The Mill on the Floss,George Eliot,-1
law,"is,—what trouble, oh dear! the law was the first beginning, and",The Mill on the Floss,George Eliot,6
law,"his brother henry to study law in johnstown. a quiet, retired",Eighty Years and More,Elizabeth Cady Stanton,-1
law,"as the practice of the law was my father's business, i",Eighty Years and More,Elizabeth Cady Stanton,26
law,"as the practice of the law was my father's business, i",Eighty Years and More,Elizabeth Cady Stanton,1
law,fellows. there was an unwritten law and public sentiment in that,Eighty Years and More,Elizabeth Cady Stanton,1
law,and continually squabbling with the law students over the rights of,Eighty Years and More,Elizabeth Cady Stanton,1
law,itself on the old common law of england. i hated petruchio,Eighty Years and More,Elizabeth Cady Stanton,1
law,"wife under the old common law of england, which was in",Eighty Years and More,Elizabeth Cady Stanton,1
law,"and commenced the practice of law in boston with mr. bowles,",Eighty Years and More,Elizabeth Cady Stanton,28
law,"same just, though often severe, law in the sphere of morals.",Eighty Years and More,Elizabeth Cady Stanton,-1
law,"declaring it a case of law and not of fact, refused",Eighty Years and More,Elizabeth Cady Stanton,5
law,balancing all the niceties of law and equity in his old,Eighty Years and More,Elizabeth Cady Stanton,5
law,was defying and violating the law and might be arrested any,Eighty Years and More,Elizabeth Cady Stanton,5
law,was defying and violating the law and might be arrested any,Eighty Years and More,Elizabeth Cady Stanton,-1
law,in both cases an unjust law was violated; in both cases,Eighty Years and More,Elizabeth Cady Stanton,-1
law,"defied; hence, in point of law and morals, the act was",Eighty Years and More,Elizabeth Cady Stanton,-1
law,"in establishing the supremacy of law over prerogative, provides only for",Eighty Years and More,Elizabeth Cady Stanton,5
law,all; woman loses all; tyrant law and lust reign supreme with,Eighty Years and More,Elizabeth Cady Stanton,5
law,by no means equal. the law permits the girl to marry,Eighty Years and More,Elizabeth Cady Stanton,5
law,merged in her husband. the law takes it for granted that,Eighty Years and More,Elizabeth Cady Stanton,5
law,merged in her husband. the law takes it for granted that,Eighty Years and More,Elizabeth Cady Stanton,5
law,"marriage, she is robbed by law of all and every natural",Eighty Years and More,Elizabeth Cady Stanton,5
law,"of eminent jurists than on law alone, for law is powerless",Eighty Years and More,Elizabeth Cady Stanton,-1
law,"than on law alone, for law is powerless when at variance",Eighty Years and More,Elizabeth Cady Stanton,-1
law,infer that the proposed national law is to place the whole,Eighty Years and More,Elizabeth Cady Stanton,-1
law,mind that the widest possible law would not make divorce obligatory,Eighty Years and More,Elizabeth Cady Stanton,-1
law,qualified to make a perfect law that would work satisfactorily over,Eighty Years and More,Elizabeth Cady Stanton,-1
law,"for themselves, and, unless the law compelled them to support their",Eighty Years and More,Elizabeth Cady Stanton,5
law,law compelled them to support their,Eighty Years and More,Elizabeth Cady Stanton,5
law,themselves for admission to the law department.,Eighty Years and More,Elizabeth Cady Stanton,-1
law,"themselves for admission to the law department. as judge cooley, one",Eighty Years and More,Elizabeth Cady Stanton,5
law,"grounds, commodious buildings, medical and law schools, professors' residences, and the",Eighty Years and More,Elizabeth Cady Stanton,5
law,been instrumental in passing a law giving prisoners lights in their,Eighty Years and More,Elizabeth Cady Stanton,5
law,"and professor moliner of the law school, i often had most",Eighty Years and More,Elizabeth Cady Stanton,-1
law,"degradation of woman under canon law and church discipline, that i",Eighty Years and More,Elizabeth Cady Stanton,5
law,"of national schools under the law of 1870, both as voters",Eighty Years and More,Elizabeth Cady Stanton,5
law,last remnant of the canon law is civilized off the face,Eighty Years and More,Elizabeth Cady Stanton,5
law,manner. donald mcmartin stated the law as to what persons were,Eighty Years and More,Elizabeth Cady Stanton,5
law,"curse, are contrary to the law of god (as revealed in",Eighty Years and More,Elizabeth Cady Stanton,2
law,as well as points of law which were ably settled by,Eighty Years and More,Elizabeth Cady Stanton,5
law,"idea ""based on the common law of england,"" was, that the",Eighty Years and More,Elizabeth Cady Stanton,5
law,the ofttime sufferers from unrighteous law to welcome women lawyers; for,Eighty Years and More,Elizabeth Cady Stanton,-1
law,"had generally some point of law to consult john about, or,",Emma,Jane Austen,-1
law,had no idea that the law had been so great a,Emma,Jane Austen,-1
law,had no idea that the law had been so great a,Emma,Jane Austen,0
law,"ago, an uncle remained—in the law line—nothing more distinctly honourable was",Emma,Jane Austen,0
law,that he was in the law line; and with him the,Emma,Jane Austen,0
law,"both, to have the judicious law of her own brain laid",Emma,Jane Austen,0
law,"lived, but his studying the law was a mere pretence; and",Pride and Prejudice,Jane Austen,-1
law,"bad. he had found the law a most unprofitable study, and",Pride and Prejudice,Jane Austen,-1
law,it seemed to be a law of society that hair must,The Awakening,Kate Chopin,-1
law,she believed to be the law and the gospel. the young,The Awakening,Kate Chopin,-1
law,"manage jo was by the law of contraries, so she felt",Little Women,Louisa May Alcott,-1
law,a favorable explanation. “because the law and medicine should be very,Middlemarch,George Eliot,-1
law,his own were obeying a law of nature and filling too.,Middlemarch,George Eliot,0
law,"matter of prejudice—prejudice with the law on its side, you know—about",Middlemarch,George Eliot,20
law,to reason about things; and law is law. but i got,Middlemarch,George Eliot,20
law,have counted on having the law on their side against a,Middlemarch,George Eliot,12
law,have counted on having the law on their side against a,Middlemarch,George Eliot,12
law,there were tollers in the law and everything else above the,Middlemarch,George Eliot,12
law,"his lights. “how does the law stand, eh, hawley?” “nothing to",Middlemarch,George Eliot,12
law,"his lights. “how does the law stand, eh, hawley?” “nothing to",Middlemarch,George Eliot,12
law,from which she shrank. neither law nor the world’s opinion compelled,Middlemarch,George Eliot,-1
law,"can’t begin to study for law or physic now, when my",Middlemarch,George Eliot,20
law,"bulstrode, with white heat; “the law has no hold on me",Middlemarch,George Eliot,-1
law,mind if there were a law obliging me to take any,Middlemarch,George Eliot,0
law,"be spaded away, and the law say nothing to it. what’s",Middlemarch,George Eliot,-1
law,"be spaded away, and the law say nothing to it. what’s",Middlemarch,George Eliot,-1
law,get yourselves into trouble. the law gives those men leave to,Middlemarch,George Eliot,17
law,"hawley, just come from his law studies in town, and the",Middlemarch,George Eliot,-1
law,not public criminals impenitent?—yet the law decided on their fate. should,Middlemarch,George Eliot,-1
law,was no handle for the law either in the revelations made,Middlemarch,George Eliot,17
law,"himself, if that’s all the law can do for the motherless.",Middlemarch,George Eliot,-1
law,"poor tale, with all the law as there is up and",Middlemarch,George Eliot,-1
law,"poor tale, with all the law as there is up and",Middlemarch,George Eliot,6
law,"which, owing to circumstances, the law cannot visit, though they may",Middlemarch,George Eliot,12
law,yet made her happiness a law to him. that was a,Middlemarch,George Eliot,0
law,was fuming under a repressive law which he was forced to,Middlemarch,George Eliot,-1
law,whose will had been the law in her father's household. he,Bayou Folk,Kate Chopin,-1
law,"got the right in the law to sen' célestin sailing."" a",Bayou Folk,Kate Chopin,-1
law,i have made it my law of action. adèle must go,Jane Eyre,Charlotte Brontë,-1
law,"lady’s existence, sir, which the law recognises, if you do not.”",Jane Eyre,Charlotte Brontë,-1
law,"lady’s existence, sir, which the law recognises, if you do not.”",Jane Eyre,Charlotte Brontë,-1
law,"mine, and called by the law and by society a part",Jane Eyre,Charlotte Brontë,-1
law,myself. i will keep the law given by god; sanctioned by,Jane Eyre,Charlotte Brontë,9
voice,"too,” he said, but his voice flatted a little. they always",Herland,Charlotte Perkins Gilman,-1
voice,"shoulder, and said, “dearest.” his voice was supplicating. but she shut",The Voyage Out,Virginia Woolf,-1
voice,"knives, she heard a man’s voice saying gloomily: “on a dark",The Voyage Out,Virginia Woolf,-1
voice,"foremost,” to which a woman’s voice added, “and be killed.” as",The Voyage Out,Virginia Woolf,-1
voice,"still rheumatic?” asked helen. her voice was low and seductive, though",The Voyage Out,Virginia Woolf,-1
voice,went to the laundry.” her voice in its indignation wavered as,The Voyage Out,Virginia Woolf,-1
voice,"hammered at it, when a voice called melodiously in the passage:",The Voyage Out,Virginia Woolf,7
voice,"held herself well, and her voice had restraint in it, which",The Voyage Out,Virginia Woolf,-1
voice,dalloway rolling that rich deliberate voice was even more impressive. he,The Voyage Out,Virginia Woolf,-1
voice,"story,” said richard, lowering his voice and peeling an apple. “he",The Voyage Out,Virginia Woolf,-1
voice,"story,” said richard, lowering his voice and peeling an apple. “he",The Voyage Out,Virginia Woolf,-1
voice,"say,” broke in the hearty voice of willoughby. “the milk stage,",The Voyage Out,Virginia Woolf,-1
voice,said. the tone of his voice was terrifying. he seemed choked,The Voyage Out,Virginia Woolf,-1
voice,actually locked her door. a voice moaned for her; eyes desired,The Voyage Out,Virginia Woolf,4
voice,the ship lifted up her voice and bellowed thrice like a,The Voyage Out,Virginia Woolf,-1
voice,"a dahabeeyah, charles?” the distinct voice of a widow, seated in",The Voyage Out,Virginia Woolf,7
voice,in the shadow. a melancholy voice issued from above them. “two,The Voyage Out,Virginia Woolf,-1
voice,"of holland?” said the pleasant voice of miss allan, who was",The Voyage Out,Virginia Woolf,22
voice,"helen continued, in the toneless voice of a ghost. she put",The Voyage Out,Virginia Woolf,24
voice,heat?” she said in a voice which was meant to be,The Voyage Out,Virginia Woolf,-1
voice,"look very comfortable!” said helen’s voice above them. “hirst,” said hewet,",The Voyage Out,Virginia Woolf,35
voice,could hear a voice. the voice went on steadily; it was,The Voyage Out,Virginia Woolf,-1
voice,the sound it was a voice reading aloud. he crept a,The Voyage Out,Virginia Woolf,-1
voice,"all who knew him.” the voice quickened, and the tone became",The Voyage Out,Virginia Woolf,-1
voice,"their sleep. “no, rachel,” helen’s voice continued, “i’m not going to",The Voyage Out,Virginia Woolf,-1
voice,wanted to talk to.” her voice was a little unpleasant and,The Voyage Out,Virginia Woolf,14
voice,edge of a rock. hewet’s voice was very pleasant. when he,The Voyage Out,Virginia Woolf,-1
voice,"us,” said st. john. his voice sounded as if it issued",The Voyage Out,Virginia Woolf,-1
voice,his voice sounded as if it issued,The Voyage Out,Virginia Woolf,-1
voice,it with no change of voice the mood was broken. “be,The Voyage Out,Virginia Woolf,9
voice,"failed, always misled by the voice of mr. bax saying things",The Voyage Out,Virginia Woolf,-1
voice,"hewet,” rachel replied, but her voice did not sound natural. “which",The Voyage Out,Virginia Woolf,24
voice,explained in the high pitched voice of nervous excitement: “alfred perrott,The Voyage Out,Virginia Woolf,-1
voice,explained in the high pitched voice of nervous excitement: “alfred perrott,The Voyage Out,Virginia Woolf,-1
voice,a stop to—prostitution”—she lowered her voice at the ugly word—“in six,The Voyage Out,Virginia Woolf,-1
voice,a stop to—prostitution”—she lowered her voice at the ugly word—“in six,The Voyage Out,Virginia Woolf,-1
voice,"approached, she could hear evelyn’s voice repeating monotonously, “here then—here—good doggie,",The Voyage Out,Virginia Woolf,-1
voice,"coming to be taught,” her voice proceeded rhythmically as if checking",The Voyage Out,Virginia Woolf,-1
voice,"it all mounts up!” her voice mounted too, in a mild",The Voyage Out,Virginia Woolf,-1
voice,see rachel and hear her voice and be near to her.,The Voyage Out,Virginia Woolf,-1
voice,a cathedral when a boy’s voice has ceased and the echo,The Voyage Out,Virginia Woolf,-1
voice,the curious dull tone of voice in which they had both,The Voyage Out,Virginia Woolf,4
voice,"by the charm of her voice and her presence, he exclaimed,",The Voyage Out,Virginia Woolf,-1
voice,washed by the air her voice sounded more spiritual and softer,The Voyage Out,Virginia Woolf,-1
voice,"passed beyond her guardianship. a voice might reach her ears, but",The Voyage Out,Virginia Woolf,-1
voice,"he continued, “and—” with one voice they suddenly enquired whether she",The Voyage Out,Virginia Woolf,-1
voice,"he continued, “and—” with one voice they suddenly enquired whether she",The Voyage Out,Virginia Woolf,24
voice,"agree with her,” said a voice behind; mrs. thornbury had overheard",The Voyage Out,Virginia Woolf,-1
voice,"help” (here she lowered her voice mysteriously), “one can’t feel that",The Voyage Out,Virginia Woolf,10
voice,"been doing, using his natural voice to speak to her, only",The Voyage Out,Virginia Woolf,-1
voice,"same weary, unnatural, but determined voice to fetch her more ice,",The Voyage Out,Virginia Woolf,24
voice,and though she pushed her voice out as far as possible,The Voyage Out,Virginia Woolf,24
voice,"she went on, lowering her voice slightly, “that rachel’s in heaven,",The Voyage Out,Virginia Woolf,-1
voice,so glad of things.” her voice dropped into the smooth half-conscious,The Voyage Out,Virginia Woolf,-1
voice,8 and they heard the voice of the lord god walking,The Woman's Bible,Elizabeth Cady Stanton,2
voice,"he said, i heard thy voice in the garden, and i",The Woman's Bible,Elizabeth Cady Stanton,2
voice,"thou hast hearkened unto the voice of thy wife, and hast",The Woman's Bible,Elizabeth Cady Stanton,2
voice,what hast thou done? the voice of thy brothers blood crieth,The Woman's Bible,Elizabeth Cady Stanton,2
voice,17 and god heard the voice of the lad; and the,The Woman's Bible,Elizabeth Cady Stanton,2
voice,for god hath heard the voice of the lad where he,The Woman's Bible,Elizabeth Cady Stanton,2
voice,for god hath heard the voice of the lad where he,The Woman's Bible,Elizabeth Cady Stanton,2
voice,"rachel, and lifted up his voice and wept. 12 and jacob",The Woman's Bible,Elizabeth Cady Stanton,2
voice,"woman having about an equal voice in the purchase, though the",The Woman's Bible,Elizabeth Cady Stanton,2
voice,"that i lifted up my voice and cried, that he left",The Woman's Bible,Elizabeth Cady Stanton,2
voice,"as i lifted up my voice and cried, that he left",The Woman's Bible,Elizabeth Cady Stanton,2
voice,"governed."" women have had no voice in the canon law, the",The Woman's Bible,Elizabeth Cady Stanton,2
voice,idea of women having a voice in making laws and administering,The Woman's Bible,Elizabeth Cady Stanton,2
voice,"male child lifts up his voice at the midnight hour, the",The Woman's Bible,Elizabeth Cady Stanton,2
voice,listen to the still small voice of conscience and commune with,The Woman's Bible,Elizabeth Cady Stanton,2
voice,"first born lifted up his voice and wept, lo! we were",The Woman's Bible,Elizabeth Cady Stanton,2
voice,"unlike him she has no voice in the laws, the judge,",The Woman's Bible,Elizabeth Cady Stanton,2
voice,"has no voice in the laws, the judge,",The Woman's Bible,Elizabeth Cady Stanton,2
voice,the lord hearkened unto the voice of a man; for the,The Woman's Bible,Elizabeth Cady Stanton,2
voice,and god hearkened to the voice of manoah: and the angel,The Woman's Bible,Elizabeth Cady Stanton,2
voice,and god hearkened to the voice of manoah: and the angel,The Woman's Bible,Elizabeth Cady Stanton,2
voice,and the lord heard the voice of elijah; and the soul,The Woman's Bible,Elizabeth Cady Stanton,2
voice,"woman, we find even the voice of the deity telling abraham:",The Woman's Bible,Elizabeth Cady Stanton,2
voice,the voice of the deity telling abraham:,The Woman's Bible,Elizabeth Cady Stanton,2
voice,"and honors, nor have a voice in the business affairs, creeds",The Woman's Bible,Elizabeth Cady Stanton,19
voice,they should have an equal voice in their reconstruction. i do,The Woman's Bible,Elizabeth Cady Stanton,-1
voice,her by name; and his voice and his address made him,The Woman's Bible,Elizabeth Cady Stanton,2
voice,her by name; and his voice and his address made him,The Woman's Bible,Elizabeth Cady Stanton,2
voice,whenever women claim an equal voice in church creeds and discipline.,The Woman's Bible,Elizabeth Cady Stanton,2
voice,"down the coming centuries. a voice will cry, ""who are these?""",The Woman's Bible,Elizabeth Cady Stanton,2
voice,slaves. they were allowed no voice in public affairs. neither man,The Woman's Bible,Elizabeth Cady Stanton,2
voice,"features. the sound of his voice noble and affecting, gained those",A Vindication of the Rights of Woman,Mary Wollstonecraft,1
